Table_Name,State_Code,District_Code,Area_Name,Total_Rural_Urban,Age_Group,Total_Disabled_Persons,Total_Disabled_Males,Total_Disabled_Females,Seeing_P,Seeing_M,Seeing_F,Hearing_P,Hearing_M,Hearing_F,Speech_P,Speech_M,Speech_F,Movement_P,Movement_M,Movement_F,Mental_Retardation_P,Mental_Retardation_M,Mental_Retardation_F,Mental_Illness_P,Mental_Illness_M,Mental_Illness_F,Other_Disability_P,Other_Disability_M,Other_Disability_F,Multiple_Disability_P,Multiple_Disability_M,Multiple_Disability_F
C5120ST,23,421,District-Gwalior,Urban,60-69,16,10,6,5,2,3,2,1,1,1,1,0,6,4,2,0,0,0,0,0,0,1,1,0,1,1,0
C5120ST,23,421,District-Gwalior,Urban,70-79,4,4,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
C5120ST,23,421,District-Gwalior,Urban,80-89,4,2,2,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0
C5120ST,23,421,District-Gwalior,Urban,90+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,421,District-Gwalior,Urban,Age Not Stated,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,422,District-Datia,Total,Total,224,137,87,34,16,18,46,28,18,3,1,2,67,47,20,7,4,3,5,3,2,31,21,10,31,17,14
C5120ST,23,422,District-Datia,Total,0-4,19,11,8,3,1,2,4,3,1,0,0,0,3,2,1,0,0,0,0,0,0,7,3,4,2,2,0
C5120ST,23,422,District-Datia,Total,5-9,14,10,4,3,2,1,2,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,5,3,2
C5120ST,23,422,District-Datia,Total,10-19,41,27,14,8,4,4,8,5,3,0,0,0,8,8,0,4,1,3,1,1,0,6,5,1,6,3,3
C5120ST,23,422,District-Datia,Total,20-29,25,19,6,2,1,1,3,2,1,1,1,0,12,10,2,0,0,0,1,1,0,5,3,2,1,1,0
C5120ST,23,422,District-Datia,Total,30-39,31,16,15,2,1,1,8,5,3,1,0,1,12,6,6,2,2,0,1,0,1,4,2,2,1,0,1
C5120ST,23,422,District-Datia,Total,40-49,20,14,6,0,0,0,6,5,1,0,0,0,10,7,3,0,0,0,1,0,1,3,2,1,0,0,0
C5120ST,23,422,District-Datia,Total,50-59,19,10,9,4,1,3,3,2,1,1,0,1,7,5,2,1,1,0,0,0,0,1,1,0,2,0,2
C5120ST,23,422,District-Datia,Total,60-69,25,13,12,5,3,2,4,0,4,0,0,0,5,4,1,0,0,0,1,1,0,2,2,0,8,3,5
C5120ST,23,422,District-Datia,Total,70-79,17,11,6,7,3,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,4,0
C5120ST,23,422,District-Datia,Total,80-89,12,6,6,0,0,0,4,2,2,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,2,1,1
C5120ST,23,422,District-Datia,Total,90+,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,422,District-Datia,Total,Age Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,422,District-Datia,Rural,Total,169,101,68,29,12,17,39,22,17,1,0,1,51,38,13,6,4,2,5,3,2,19,13,6,19,9,10
C5120ST,23,422,District-Datia,Rural,0-4,14,8,6,3,1,2,2,1,1,0,0,0,3,2,1,0,0,0,0,0,0,5,3,2,1,1,0
C5120ST,23,422,District-Datia,Rural,5-9,6,6,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
C5120ST,23,422,District-Datia,Rural,10-19,29,17,12,5,1,4,6,4,2,0,0,0,6,6,0,3,1,2,1,1,0,5,4,1,3,0,3
C5120ST,23,422,District-Datia,Rural,20-29,18,13,5,2,1,1,3,2,1,0,0,0,9,8,1,0,0,0,1,1,0,2,0,2,1,1,0
C5120ST,23,422,District-Datia,Rural,30-39,25,14,11,2,1,1,7,4,3,0,0,0,10,6,4,2,2,0,1,0,1,2,1,1,1,0,1
C5120ST,23,422,District-Datia,Rural,40-49,14,10,4,0,0,0,6,5,1,0,0,0,6,4,2,0,0,0,1,0,1,1,1,0,0,0,0
C5120ST,23,422,District-Datia,Rural,50-59,13,7,6,4,1,3,2,1,1,1,0,1,4,3,1,1,1,0,0,0,0,1,1,0,0,0,0
C5120ST,23,422,District-Datia,Rural,60-69,24,12,12,5,3,2,4,0,4,0,0,0,5,4,1,0,0,0,1,1,0,1,1,0,8,3,5
C5120ST,23,422,District-Datia,Rural,70-79,15,9,6,6,2,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,3,0
C5120ST,23,422,District-Datia,Rural,80-89,10,5,5,0,0,0,4,2,2,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,1,0,1
C5120ST,23,422,District-Datia,Rural,90+,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,422,District-Datia,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,422,District-Datia,Urban,Total,55,36,19,5,4,1,7,6,1,2,1,1,16,9,7,1,0,1,0,0,0,12,8,4,12,8,4
C5120ST,23,422,District-Datia,Urban,0-4,5,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0
C5120ST,23,422,District-Datia,Urban,5-9,8,4,4,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,4,2,2
C5120ST,23,422,District-Datia,Urban,10-19,12,10,2,3,3,0,2,1,1,0,0,0,2,2,0,1,0,1,0,0,0,1,1,0,3,3,0
C5120ST,23,422,District-Datia,Urban,20-29,7,6,1,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,3,3,0,0,0,0
C5120ST,23,422,District-Datia,Urban,30-39,6,2,4,0,0,0,1,1,0,1,0,1,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0
C5120ST,23,422,District-Datia,Urban,40-49,6,4,2,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,2,1,1,0,0,0
C5120ST,23,422,District-Datia,Urban,50-59,6,3,3,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,2,0,2
C5120ST,23,422,District-Datia,Urban,60-69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C5120ST,23,422,District-Datia,Urban,70-79,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C5120ST,23,422,District-Datia,Urban,80-89,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
C5120ST,23,422,District-Datia,Urban,90+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,422,District-Datia,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,423,District-Shivpuri,Total,Total,4144,2283,1861,805,399,406,1001,555,446,99,53,46,957,596,361,127,67,60,79,38,41,887,478,409,189,97,92
C5120ST,23,423,District-Shivpuri,Total,0-4,372,191,181,71,43,28,99,48,51,1,1,0,37,15,22,13,10,3,5,3,2,139,67,72,7,4,3
C5120ST,23,423,District-Shivpuri,Total,5-9,480,251,229,98,50,48,100,58,42,15,9,6,72,38,34,19,8,11,9,2,7,147,74,73,20,12,8
C5120ST,23,423,District-Shivpuri,Total,10-19,870,503,367,150,85,65,190,109,81,25,13,12,215,146,69,31,13,18,22,11,11,202,107,95,35,19,16
C5120ST,23,423,District-Shivpuri,Total,20-29,578,372,206,75,38,37,151,95,56,17,9,8,164,127,37,18,12,6,10,6,4,125,75,50,18,10,8
C5120ST,23,423,District-Shivpuri,Total,30-39,520,295,225,76,37,39,138,80,58,20,11,9,138,85,53,16,9,7,14,8,6,100,54,46,18,11,7
C5120ST,23,423,District-Shivpuri,Total,40-49,357,223,134,67,40,27,103,65,38,7,2,5,86,57,29,14,8,6,7,5,2,65,38,27,8,8,0
C5120ST,23,423,District-Shivpuri,Total,50-59,297,168,129,61,34,27,76,40,36,5,3,2,79,49,30,8,3,5,5,3,2,53,30,23,10,6,4
C5120ST,23,423,District-Shivpuri,Total,60-69,350,163,187,120,47,73,70,30,40,5,2,3,85,49,36,5,3,2,3,0,3,32,21,11,30,11,19
C5120ST,23,423,District-Shivpuri,Total,70-79,228,84,144,61,18,43,52,19,33,4,3,1,66,26,40,2,0,2,4,0,4,11,6,5,28,12,16
C5120ST,23,423,District-Shivpuri,Total,80-89,61,20,41,19,5,14,11,6,5,0,0,0,11,3,8,0,0,0,0,0,0,8,2,6,12,4,8
C5120ST,23,423,District-Shivpuri,Total,90+,17,6,11,6,2,4,3,1,2,0,0,0,3,1,2,1,1,0,0,0,0,1,1,0,3,0,3
C5120ST,23,423,District-Shivpuri,Total,Age Not Stated,14,7,7,1,0,1,8,4,4,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,0,0,0
C5120ST,23,423,District-Shivpuri,Rural,Total,3994,2208,1786,796,393,403,962,532,430,89,49,40,916,576,340,119,63,56,76,37,39,855,465,390,181,93,88
C5120ST,23,423,District-Shivpuri,Rural,0-4,365,187,178,70,42,28,96,47,49,1,1,0,36,14,22,13,10,3,5,3,2,137,66,71,7,4,3
C5120ST,23,423,District-Shivpuri,Rural,5-9,463,240,223,96,48,48,95,53,42,14,8,6,68,36,32,19,8,11,8,2,6,145,74,71,18,11,7
C5120ST,23,423,District-Shivpuri,Rural,10-19,826,486,340,148,83,65,183,105,78,24,13,11,202,140,62,29,12,17,21,11,10,188,106,82,31,16,15
C5120ST,23,423,District-Shivpuri,Rural,20-29,557,358,199,74,38,36,142,89,53,16,8,8,159,124,35,17,12,5,10,6,4,121,71,50,18,10,8
C5120ST,23,423,District-Shivpuri,Rural,30-39,491,283,208,75,37,38,128,77,51,15,10,5,131,82,49,14,7,7,14,8,6,96,51,45,18,11,7
C5120ST,23,423,District-Shivpuri,Rural,40-49,345,216,129,67,40,27,101,63,38,6,2,4,83,56,27,13,8,5,6,4,2,61,35,26,8,8,0
C5120ST,23,423,District-Shivpuri,Rural,50-59,289,164,125,60,33,27,75,40,35,4,2,2,76,47,29,7,3,4,5,3,2,53,30,23,9,6,3
C5120ST,23,423,District-Shivpuri,Rural,60-69,345,161,184,119,47,72,70,30,40,5,2,3,83,48,35,5,3,2,3,0,3,30,20,10,30,11,19
C5120ST,23,423,District-Shivpuri,Rural,70-79,224,82,142,61,18,43,51,18,33,4,3,1,63,25,38,2,0,2,4,0,4,11,6,5,28,12,16
C5120ST,23,423,District-Shivpuri,Rural,80-89,60,19,41,19,5,14,10,5,5,0,0,0,11,3,8,0,0,0,0,0,0,8,2,6,12,4,8
C5120ST,23,423,District-Shivpuri,Rural,90+,15,5,10,6,2,4,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,1,1,0,2,0,2
C5120ST,23,423,District-Shivpuri,Rural,Age Not Stated,14,7,7,1,0,1,8,4,4,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,Total,150,75,75,9,6,3,39,23,16,10,4,6,41,20,21,8,4,4,3,1,2,32,13,19,8,4,4
C5120ST,23,423,District-Shivpuri,Urban,0-4,7,4,3,1,1,0,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,5-9,17,11,6,2,2,0,5,5,0,1,1,0,4,2,2,0,0,0,1,0,1,2,0,2,2,1,1
C5120ST,23,423,District-Shivpuri,Urban,10-19,44,17,27,2,2,0,7,4,3,1,0,1,13,6,7,2,1,1,1,0,1,14,1,13,4,3,1
C5120ST,23,423,District-Shivpuri,Urban,20-29,21,14,7,1,0,1,9,6,3,1,1,0,5,3,2,1,0,1,0,0,0,4,4,0,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,30-39,29,12,17,1,0,1,10,3,7,5,1,4,7,3,4,2,2,0,0,0,0,4,3,1,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,40-49,12,7,5,0,0,0,2,2,0,1,0,1,3,1,2,1,0,1,1,1,0,4,3,1,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,50-59,8,4,4,1,1,0,1,0,1,1,1,0,3,2,1,1,0,1,0,0,0,0,0,0,1,0,1
C5120ST,23,423,District-Shivpuri,Urban,60-69,5,2,3,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,70-79,4,2,2,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,80-89,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,423,District-Shivpuri,Urban,90+,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
C5120ST,23,423,District-Shivpuri,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,424,District-Tikamgarh,Total,Total,1026,579,447,214,106,108,171,103,68,33,15,18,271,175,96,30,19,11,13,11,2,216,113,103,78,37,41
C5120ST,23,424,District-Tikamgarh,Total,0-4,76,44,32,17,7,10,8,7,1,1,0,1,12,6,6,2,2,0,0,0,0,30,18,12,6,4,2
C5120ST,23,424,District-Tikamgarh,Total,5-9,100,50,50,22,12,10,27,14,13,5,3,2,16,7,9,3,1,2,1,1,0,22,10,12,4,2,2
C5120ST,23,424,District-Tikamgarh,Total,10-19,208,106,102,34,17,17,26,14,12,8,3,5,57,38,19,10,5,5,3,2,1,54,20,34,16,7,9
C5120ST,23,424,District-Tikamgarh,Total,20-29,133,83,50,24,13,11,26,19,7,4,2,2,44,31,13,5,4,1,1,1,0,23,11,12,6,2,4
C5120ST,23,424,District-Tikamgarh,Total,30-39,125,86,39,18,13,5,30,19,11,5,1,4,38,27,11,2,2,0,3,3,0,26,18,8,3,3,0
C5120ST,23,424,District-Tikamgarh,Total,40-49,100,63,37,19,10,9,12,8,4,6,3,3,29,18,11,4,4,0,3,2,1,23,15,8,4,3,1
C5120ST,23,424,District-Tikamgarh,Total,50-59,73,47,26,13,9,4,14,6,8,2,2,0,24,17,7,3,1,2,1,1,0,12,9,3,4,2,2
C5120ST,23,424,District-Tikamgarh,Total,60-69,111,59,52,29,12,17,16,10,6,1,1,0,26,17,9,1,0,1,1,1,0,21,9,12,16,9,7
C5120ST,23,424,District-Tikamgarh,Total,70-79,68,27,41,28,10,18,9,4,5,0,0,0,15,8,7,0,0,0,0,0,0,2,1,1,14,4,10
C5120ST,23,424,District-Tikamgarh,Total,80-89,19,6,13,9,2,7,2,1,1,1,0,1,6,3,3,0,0,0,0,0,0,0,0,0,1,0,1
C5120ST,23,424,District-Tikamgarh,Total,90+,10,6,4,1,1,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0,4,1,3
C5120ST,23,424,District-Tikamgarh,Total,Age Not Stated,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
C5120ST,23,424,District-Tikamgarh,Rural,Total,890,496,394,190,97,93,141,85,56,31,13,18,240,152,88,24,16,8,10,8,2,184,93,91,70,32,38
C5120ST,23,424,District-Tikamgarh,Rural,0-4,69,39,30,17,7,10,6,5,1,1,0,1,9,5,4,2,2,0,0,0,0,28,16,12,6,4,2
C5120ST,23,424,District-Tikamgarh,Rural,5-9,83,41,42,19,12,7,22,11,11,4,2,2,15,6,9,2,1,1,0,0,0,17,7,10,4,2,2
C5120ST,23,424,District-Tikamgarh,Rural,10-19,172,84,88,31,17,14,17,9,8,7,2,5,49,31,18,7,3,4,2,1,1,45,16,29,14,5,9
C5120ST,23,424,District-Tikamgarh,Rural,20-29,119,76,43,21,11,10,24,19,5,4,2,2,39,27,12,3,3,0,1,1,0,22,11,11,5,2,3
C5120ST,23,424,District-Tikamgarh,Rural,30-39,107,73,34,18,13,5,24,15,9,5,1,4,36,26,10,2,2,0,2,2,0,17,11,6,3,3,0
C5120ST,23,424,District-Tikamgarh,Rural,40-49,89,55,34,14,8,6,11,7,4,6,3,3,26,15,11,4,4,0,3,2,1,21,13,8,4,3,1
C5120ST,23,424,District-Tikamgarh,Rural,50-59,69,44,25,13,9,4,14,6,8,2,2,0,20,14,6,3,1,2,1,1,0,12,9,3,4,2,2
C5120ST,23,424,District-Tikamgarh,Rural,60-69,95,50,45,25,10,15,13,8,5,1,1,0,22,15,7,1,0,1,1,1,0,19,8,11,13,7,6
C5120ST,23,424,District-Tikamgarh,Rural,70-79,58,23,35,23,8,15,8,4,4,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0,12,3,9
C5120ST,23,424,District-Tikamgarh,Rural,80-89,17,4,13,8,1,7,1,0,1,1,0,1,6,3,3,0,0,0,0,0,0,0,0,0,1,0,1
C5120ST,23,424,District-Tikamgarh,Rural,90+,9,5,4,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,4,1,3
C5120ST,23,424,District-Tikamgarh,Rural,Age Not Stated,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,Total,136,83,53,24,9,15,30,18,12,2,2,0,31,23,8,6,3,3,3,3,0,32,20,12,8,5,3
C5120ST,23,424,District-Tikamgarh,Urban,0-4,7,5,2,0,0,0,2,2,0,0,0,0,3,1,2,0,0,0,0,0,0,2,2,0,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,5-9,17,9,8,3,0,3,5,3,2,1,1,0,1,1,0,1,0,1,1,1,0,5,3,2,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,10-19,36,22,14,3,0,3,9,5,4,1,1,0,8,7,1,3,2,1,1,1,0,9,4,5,2,2,0
C5120ST,23,424,District-Tikamgarh,Urban,20-29,14,7,7,3,2,1,2,0,2,0,0,0,5,4,1,2,1,1,0,0,0,1,0,1,1,0,1
C5120ST,23,424,District-Tikamgarh,Urban,30-39,18,13,5,0,0,0,6,4,2,0,0,0,2,1,1,0,0,0,1,1,0,9,7,2,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,40-49,11,8,3,5,2,3,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,50-59,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,60-69,16,9,7,4,2,2,3,2,1,0,0,0,4,2,2,0,0,0,0,0,0,2,1,1,3,2,1
C5120ST,23,424,District-Tikamgarh,Urban,70-79,10,4,6,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
C5120ST,23,424,District-Tikamgarh,Urban,80-89,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,90+,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,424,District-Tikamgarh,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,425,District-Chhatarpur,Total,Total,1603,812,791,321,161,160,318,124,194,63,35,28,408,238,170,56,31,25,25,14,11,280,143,137,132,66,66
C5120ST,23,425,District-Chhatarpur,Total,0-4,121,47,74,17,8,9,30,6,24,3,1,2,14,4,10,3,2,1,0,0,0,47,23,24,7,3,4
C5120ST,23,425,District-Chhatarpur,Total,5-9,158,78,80,22,5,17,32,13,19,12,6,6,23,18,5,7,3,4,3,1,2,48,25,23,11,7,4
C5120ST,23,425,District-Chhatarpur,Total,10-19,299,171,128,54,33,21,53,17,36,19,11,8,76,49,27,11,7,4,6,4,2,52,33,19,28,17,11
C5120ST,23,425,District-Chhatarpur,Total,20-29,238,127,111,35,23,12,56,22,34,10,4,6,78,48,30,8,7,1,5,3,2,34,13,21,12,7,5
C5120ST,23,425,District-Chhatarpur,Total,30-39,200,103,97,28,9,19,47,23,24,10,7,3,55,32,23,13,6,7,3,0,3,31,20,11,13,6,7
C5120ST,23,425,District-Chhatarpur,Total,40-49,126,69,57,21,14,7,30,12,18,2,1,1,37,22,15,8,3,5,4,3,1,19,11,8,5,3,2
C5120ST,23,425,District-Chhatarpur,Total,50-59,127,63,64,37,19,18,24,11,13,2,2,0,37,21,16,3,1,2,1,1,0,16,5,11,7,3,4
C5120ST,23,425,District-Chhatarpur,Total,60-69,168,78,90,56,25,31,30,16,14,3,1,2,43,22,21,3,2,1,2,2,0,20,6,14,11,4,7
C5120ST,23,425,District-Chhatarpur,Total,70-79,107,49,58,35,16,19,12,4,8,1,1,0,28,15,13,0,0,0,1,0,1,8,4,4,22,9,13
C5120ST,23,425,District-Chhatarpur,Total,80-89,43,20,23,11,6,5,2,0,2,0,0,0,16,6,10,0,0,0,0,0,0,4,3,1,10,5,5
C5120ST,23,425,District-Chhatarpur,Total,90+,11,5,6,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,2,4
C5120ST,23,425,District-Chhatarpur,Total,Age Not Stated,5,2,3,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C5120ST,23,425,District-Chhatarpur,Rural,Total,1512,762,750,308,153,155,311,120,191,45,27,18,383,223,160,54,30,24,22,12,10,261,133,128,128,64,64
C5120ST,23,425,District-Chhatarpur,Rural,0-4,111,41,70,16,8,8,30,6,24,1,0,1,14,4,10,2,1,1,0,0,0,41,19,22,7,3,4
C5120ST,23,425,District-Chhatarpur,Rural,5-9,148,76,72,20,5,15,32,13,19,8,6,2,21,17,4,7,3,4,2,1,1,48,25,23,10,6,4
C5120ST,23,425,District-Chhatarpur,Rural,10-19,280,156,124,51,30,21,53,17,36,14,7,7,70,44,26,11,7,4,6,4,2,48,31,17,27,16,11
C5120ST,23,425,District-Chhatarpur,Rural,20-29,221,118,103,33,21,12,55,21,34,7,3,4,72,45,27,8,7,1,5,3,2,29,11,18,12,7,5
C5120ST,23,425,District-Chhatarpur,Rural,30-39,189,98,91,25,8,17,45,22,23,7,6,1,52,30,22,13,6,7,3,0,3,31,20,11,13,6,7
C5120ST,23,425,District-Chhatarpur,Rural,40-49,119,63,56,20,13,7,30,12,18,1,0,1,34,20,14,8,3,5,3,2,1,18,10,8,5,3,2
C5120ST,23,425,District-Chhatarpur,Rural,50-59,120,60,60,36,18,18,24,11,13,2,2,0,35,20,15,3,1,2,1,1,0,13,4,9,6,3,3
C5120ST,23,425,District-Chhatarpur,Rural,60-69,163,76,87,56,25,31,29,16,13,3,1,2,41,21,20,2,2,0,1,1,0,20,6,14,11,4,7
C5120ST,23,425,District-Chhatarpur,Rural,70-79,103,47,56,35,16,19,9,2,7,1,1,0,27,15,12,0,0,0,1,0,1,8,4,4,22,9,13
C5120ST,23,425,District-Chhatarpur,Rural,80-89,43,20,23,11,6,5,2,0,2,0,0,0,16,6,10,0,0,0,0,0,0,4,3,1,10,5,5
C5120ST,23,425,District-Chhatarpur,Rural,90+,10,5,5,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,3
C5120ST,23,425,District-Chhatarpur,Rural,Age Not Stated,5,2,3,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,Total,91,50,41,13,8,5,7,4,3,18,8,10,25,15,10,2,1,1,3,2,1,19,10,9,4,2,2
C5120ST,23,425,District-Chhatarpur,Urban,0-4,10,6,4,1,0,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,6,4,2,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,5-9,10,2,8,2,0,2,0,0,0,4,0,4,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0
C5120ST,23,425,District-Chhatarpur,Urban,10-19,19,15,4,3,3,0,0,0,0,5,4,1,6,5,1,0,0,0,0,0,0,4,2,2,1,1,0
C5120ST,23,425,District-Chhatarpur,Urban,20-29,17,9,8,2,2,0,1,1,0,3,1,2,6,3,3,0,0,0,0,0,0,5,2,3,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,30-39,11,5,6,3,1,2,2,1,1,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,40-49,7,6,1,1,1,0,0,0,0,1,1,0,3,2,1,0,0,0,1,1,0,1,1,0,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,50-59,7,3,4,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,2,1,0,1
C5120ST,23,425,District-Chhatarpur,Urban,60-69,5,2,3,0,0,0,1,0,1,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,70-79,4,2,2,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,80-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,425,District-Chhatarpur,Urban,90+,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C5120ST,23,425,District-Chhatarpur,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5120ST,23,426,District-Panna,Total,Total,2641,1497,1144,537,284,253,489,277,212,93,51,42,738,454,284,92,55,37,54,39,15,452,244,208,186,93,93
C5120ST,23,426,District-Panna,Total,0-4,170,85,85,43,17,26,45,22,23,2,2,0,20,14,6,3,2,1,1,0,1,48,23,25,8,5,3
C5120ST,23,426,District-Panna,Total,5-9,277,153,124,57,33,24,42,24,18,18,11,7,55,31,24,13,7,6,4,1,3,70,35,35,18,11,7
C5120ST,23,426,District-Panna,Total,10-19,580,327,253,117,71,46,97,55,42,34,19,15,155,96,59,23,13,10,6,4,2,113,51,62,35,18,17
C5120ST,23,426,District-Panna,Total,20-29,346,214,132,50,25,25,75,47,28,14,7,7,109,74,35,11,6,5,13,10,3,62,38,24,12,7,5
C5120ST,23,426,District-Panna,Total,30-39,293,192,101,40,25,15,53,34,19,10,7,3,92,60,32,16,9,7,13,12,1,48,32,16,21,13,8
C5120ST,23,426,District-Panna,Total,40-49,242,144,98,40,15,25,45,27,18,8,2,6,76,54,22,15,10,5,6,5,1,44,28,16,8,3,5
C5120ST,23,426,District-Panna,Total,50-59,185,103,82,50,30,20,42,22,20,1,1,0,56,28,28,3,2,1,4,1,3,25,16,9,4,3,1
C5120ST,23,426,District-Panna,Total,60-69,255,135,120,49,29,20,47,24,23,4,2,2,100,52,48,5,5,0,6,5,1,20,11,9,24,7,17
